Date,LGA,Confirmed cases (ever),Active cases (current),
25/06/2020,MOONEE VALLEY,51,13,
26/06/2020,MOONEE VALLEY,54,15,
27/06/2020,MOONEE VALLEY,57,17,
28/06/2020,MOONEE VALLEY,60,20,
29/06/2020,MOONEE VALLEY,69,29,
30/06/2020,MOONEE VALLEY,72,31,
1/07/2020,MOONEE VALLEY,73,28,
2/07/2020,MOONEE VALLEY,80,32,
3/07/2020,MOONEE VALLEY,86,32,
4/07/2020,MOONEE VALLEY,97,36,
5/07/2020,MOONEE VALLEY,104,40,
6/07/2020,MOONEE VALLEY,110,46,
7/07/2020,MOONEE VALLEY,120,50,
8/07/2020,MOONEE VALLEY,134,63,
9/07/2020,MOONEE VALLEY,160,84,
10/07/2020,MOONEE VALLEY,198,120,
11/07/2020,MOONEE VALLEY,228,122,
12/07/2020,MOONEE VALLEY,248,163,
13/07/2020,MOONEE VALLEY,271,178,
14/07/2020,MOONEE VALLEY,297,195,
15/07/2020,MOONEE VALLEY,319,209,
16/07/2020,MOONEE VALLEY,340,219,
17/07/2020,MOONEE VALLEY,353,223,
18/07/2020,MOONEE VALLEY,365,234,
19/07/2020,MOONEE VALLEY,374,225,
20/07/2020,MOONEE VALLEY,387,220,
21/07/2020,MOONEE VALLEY,402,212,
22/07/2020,MOONEE VALLEY,417,206,
23/07/2020,MOONEE VALLEY,433,214,
24/07/2020,MOONEE VALLEY,449,207,
25/07/2020,MOONEE VALLEY,473,227,
26/07/2020,MOONEE VALLEY,484,217,
27/07/2020,MOONEE VALLEY,497,219,
28/07/2020,MOONEE VALLEY,503,218,
29/07/2020,MOONEE VALLEY,509,214,
30/07/2020,MOONEE VALLEY,529,220,
7/05/2020,MOORABOOL,2,1,
8/05/2020,MOORABOOL,2,1,
9/05/2020,MOORABOOL,2,1,
10/05/2020,MOORABOOL,2,1,
11/05/2020,MOORABOOL,2,1,
12/05/2020,MOORABOOL,2,1,
13/05/2020,MOORABOOL,2,1,
14/05/2020,MOORABOOL,2,1,
15/05/2020,MOORABOOL,2,1,
16/05/2020,MOORABOOL,2,1,
17/05/2020,MOORABOOL,2,1,
18/05/2020,MOORABOOL,2,1,
19/05/2020,MOORABOOL,2,0,
20/05/2020,MOORABOOL,2,0,
21/05/2020,MOORABOOL,2,0,
22/05/2020,MOORABOOL,2,0,
23/05/2020,MOORABOOL,2,0,
24/05/2020,MOORABOOL,3,1,
25/05/2020,MOORABOOL,3,1,
26/05/2020,MOORABOOL,3,1,
27/05/2020,MOORABOOL,3,1,
28/05/2020,MOORABOOL,3,1,
29/05/2020,MOORABOOL,3,1,
30/05/2020,MOORABOOL,3,1,
31/05/2020,MOORABOOL,3,1,
1/06/2020,MOORABOOL,3,1,
2/06/2020,MOORABOOL,3,0,
3/06/2020,MOORABOOL,3,0,
4/06/2020,MOORABOOL,3,0,
5/06/2020,MOORABOOL,3,0,
6/06/2020,MOORABOOL,3,0,
7/06/2020,MOORABOOL,3,0,
8/06/2020,MOORABOOL,3,0,
9/06/2020,MOORABOOL,3,0,
10/06/2020,MOORABOOL,3,0,
11/06/2020,MOORABOOL,3,0,
12/06/2020,MOORABOOL,3,0,
13/06/2020,MOORABOOL,3,0,
14/06/2020,MOORABOOL,3,0,
15/06/2020,MOORABOOL,3,0,
16/06/2020,MOORABOOL,3,0,
17/06/2020,MOORABOOL,3,0,
18/06/2020,MOORABOOL,3,0,
19/06/2020,MOORABOOL,3,0,
20/06/2020,MOORABOOL,3,0,
21/06/2020,MOORABOOL,3,0,
22/06/2020,MOORABOOL,3,0,
23/06/2020,MOORABOOL,3,0,
24/06/2020,MOORABOOL,3,0,
25/06/2020,MOORABOOL,3,0,
26/06/2020,MOORABOOL,3,0,
27/06/2020,MOORABOOL,3,0,
28/06/2020,MOORABOOL,3,0,
29/06/2020,MOORABOOL,3,0,
30/06/2020,MOORABOOL,3,0,
1/07/2020,MOORABOOL,3,0,
2/07/2020,MOORABOOL,3,0,
3/07/2020,MOORABOOL,3,0,
4/07/2020,MOORABOOL,3,0,
5/07/2020,MOORABOOL,3,0,
6/07/2020,MOORABOOL,3,0,
7/07/2020,MOORABOOL,3,0,
8/07/2020,MOORABOOL,3,0,
9/07/2020,MOORABOOL,3,0,
10/07/2020,MOORABOOL,3,0,
11/07/2020,MOORABOOL,3,0,
12/07/2020,MOORABOOL,4,1,
13/07/2020,MOORABOOL,5,2,
14/07/2020,MOORABOOL,5,2,
15/07/2020,MOORABOOL,5,2,
16/07/2020,MOORABOOL,5,2,
17/07/2020,MOORABOOL,5,2,
18/07/2020,MOORABOOL,6,3,
19/07/2020,MOORABOOL,6,3,
20/07/2020,MOORABOOL,6,3,
21/07/2020,MOORABOOL,8,5,
22/07/2020,MOORABOOL,8,5,
23/07/2020,MOORABOOL,9,6,
24/07/2020,MOORABOOL,9,6,
25/07/2020,MOORABOOL,12,9,
26/07/2020,MOORABOOL,12,9,
27/07/2020,MOORABOOL,12,9,
28/07/2020,MOORABOOL,14,11,
29/07/2020,MOORABOOL,15,12,
30/07/2020,MOORABOOL,15,12,
7/05/2020,MORELAND,52,2,
8/05/2020,MORELAND,52,2,
9/05/2020,MORELAND,53,3,
10/05/2020,MORELAND,53,3,
11/05/2020,MORELAND,54,3,
12/05/2020,MORELAND,56,5,
13/05/2020,MORELAND,56,4,
14/05/2020,MORELAND,56,4,
15/05/2020,MORELAND,60,7,
16/05/2020,MORELAND,61,8,
17/05/2020,MORELAND,61,7,
18/05/2020,MORELAND,61,7,
19/05/2020,MORELAND,61,7,
20/05/2020,MORELAND,63,9,
21/05/2020,MORELAND,64,9,
22/05/2020,MORELAND,65,9,
23/05/2020,MORELAND,65,8,
24/05/2020,MORELAND,65,7,
25/05/2020,MORELAND,65,6,
26/05/2020,MORELAND,65,6,
27/05/2020,MORELAND,65,4,
28/05/2020,MORELAND,65,4,
29/05/2020,MORELAND,65,4,
30/05/2020,MORELAND,65,4,
31/05/2020,MORELAND,65,3,
1/06/2020,MORELAND,65,3,
2/06/2020,MORELAND,66,4,
3/06/2020,MORELAND,66,4,
4/06/2020,MORELAND,66,2,
5/06/2020,MORELAND,66,2,
6/06/2020,MORELAND,66,2,
7/06/2020,MORELAND,66,2,
8/06/2020,MORELAND,66,2,
9/06/2020,MORELAND,66,2,
10/06/2020,MORELAND,66,2,
11/06/2020,MORELAND,66,2,
12/06/2020,MORELAND,67,3,
13/06/2020,MORELAND,67,2,
14/06/2020,MORELAND,67,3,
15/06/2020,MORELAND,68,3,
16/06/2020,MORELAND,68,3,
17/06/2020,MORELAND,68,3,
18/06/2020,MORELAND,68,3,
19/06/2020,MORELAND,70,5,
20/06/2020,MORELAND,72,5,
21/06/2020,MORELAND,72,5,
22/06/2020,MORELAND,73,6,
23/06/2020,MORELAND,75,7,
24/06/2020,MORELAND,76,8,
25/06/2020,MORELAND,77,9,
26/06/2020,MORELAND,84,14,
27/06/2020,MORELAND,90,17,
28/06/2020,MORELAND,94,21,
29/06/2020,MORELAND,99,26,
30/06/2020,MORELAND,108,33,
1/07/2020,MORELAND,115,37,
2/07/2020,MORELAND,115,32,
3/07/2020,MORELAND,120,35,
4/07/2020,MORELAND,123,38,
5/07/2020,MORELAND,125,36,
6/07/2020,MORELAND,127,33,
7/07/2020,MORELAND,136,38,
8/07/2020,MORELAND,143,44,
9/07/2020,MORELAND,157,56,
10/07/2020,MORELAND,166,63,
11/07/2020,MORELAND,176,67,
12/07/2020,MORELAND,186,75,
13/07/2020,MORELAND,200,88,
14/07/2020,MORELAND,212,97,
15/07/2020,MORELAND,234,111,
16/07/2020,MORELAND,248,118,
17/07/2020,MORELAND,266,133,
18/07/2020,MORELAND,276,137,
19/07/2020,MORELAND,302,158,
20/07/2020,MORELAND,313,160,
21/07/2020,MORELAND,349,191,
22/07/2020,MORELAND,374,207,
23/07/2020,MORELAND,396,222,
24/07/2020,MORELAND,413,227,
25/07/2020,MORELAND,429,238,
26/07/2020,MORELAND,470,271,
27/07/2020,MORELAND,483,265,
28/07/2020,MORELAND,497,274,
29/07/2020,MORELAND,512,282,
30/07/2020,MORELAND,544,302,
7/05/2020,MORNINGTON PENINSULA,60,1,
8/05/2020,MORNINGTON PENINSULA,61,1,
9/05/2020,MORNINGTON PENINSULA,61,2,
10/05/2020,MORNINGTON PENINSULA,61,2,
11/05/2020,MORNINGTON PENINSULA,61,2,
12/05/2020,MORNINGTON PENINSULA,61,2,
13/05/2020,MORNINGTON PENINSULA,61,2,
14/05/2020,MORNINGTON PENINSULA,61,2,
15/05/2020,MORNINGTON PENINSULA,61,2,
16/05/2020,MORNINGTON PENINSULA,61,2,
17/05/2020,MORNINGTON PENINSULA,61,2,
18/05/2020,MORNINGTON PENINSULA,61,2,
19/05/2020,MORNINGTON PENINSULA,61,2,
20/05/2020,MORNINGTON PENINSULA,61,2,
21/05/2020,MORNINGTON PENINSULA,60,2,
22/05/2020,MORNINGTON PENINSULA,60,1,
23/05/2020,MORNINGTON PENINSULA,60,1,
24/05/2020,MORNINGTON PENINSULA,60,1,
25/05/2020,MORNINGTON PENINSULA,60,0,
26/05/2020,MORNINGTON PENINSULA,60,0,
27/05/2020,MORNINGTON PENINSULA,60,0,
28/05/2020,MORNINGTON PENINSULA,60,0,
29/05/2020,MORNINGTON PENINSULA,60,0,
30/05/2020,MORNINGTON PENINSULA,60,0,
31/05/2020,MORNINGTON PENINSULA,62,1,
1/06/2020,MORNINGTON PENINSULA,62,1,
2/06/2020,MORNINGTON PENINSULA,62,1,
3/06/2020,MORNINGTON PENINSULA,62,1,
4/06/2020,MORNINGTON PENINSULA,62,1,
5/06/2020,MORNINGTON PENINSULA,62,1,
6/06/2020,MORNINGTON PENINSULA,62,0,
7/06/2020,MORNINGTON PENINSULA,62,0,
8/06/2020,MORNINGTON PENINSULA,62,0,
9/06/2020,MORNINGTON PENINSULA,62,0,
10/06/2020,MORNINGTON PENINSULA,62,0,
11/06/2020,MORNINGTON PENINSULA,62,0,
12/06/2020,MORNINGTON PENINSULA,62,0,
13/06/2020,MORNINGTON PENINSULA,62,0,
14/06/2020,MORNINGTON PENINSULA,62,0,
15/06/2020,MORNINGTON PENINSULA,62,0,
16/06/2020,MORNINGTON PENINSULA,62,0,
17/06/2020,MORNINGTON PENINSULA,62,0,
18/06/2020,MORNINGTON PENINSULA,62,0,
19/06/2020,MORNINGTON PENINSULA,62,0,
20/06/2020,MORNINGTON PENINSULA,62,0,
21/06/2020,MORNINGTON PENINSULA,63,1,
22/06/2020,MORNINGTON PENINSULA,63,1,
23/06/2020,MORNINGTON PENINSULA,64,2,
24/06/2020,MORNINGTON PENINSULA,64,2,
25/06/2020,MORNINGTON PENINSULA,63,2,
26/06/2020,MORNINGTON PENINSULA,63,2,
27/06/2020,MORNINGTON PENINSULA,63,1,
28/06/2020,MORNINGTON PENINSULA,63,0,
29/06/2020,MORNINGTON PENINSULA,63,0,
30/06/2020,MORNINGTON PENINSULA,63,0,
1/07/2020,MORNINGTON PENINSULA,63,0,
2/07/2020,MORNINGTON PENINSULA,63,0,
3/07/2020,MORNINGTON PENINSULA,63,0,
4/07/2020,MORNINGTON PENINSULA,63,0,
5/07/2020,MORNINGTON PENINSULA,63,0,
6/07/2020,MORNINGTON PENINSULA,63,0,
7/07/2020,MORNINGTON PENINSULA,64,1,
8/07/2020,MORNINGTON PENINSULA,63,0,
9/07/2020,MORNINGTON PENINSULA,63,0,
10/07/2020,MORNINGTON PENINSULA,64,0,
11/07/2020,MORNINGTON PENINSULA,64,0,
12/07/2020,MORNINGTON PENINSULA,64,0,
13/07/2020,MORNINGTON PENINSULA,65,1,
14/07/2020,MORNINGTON PENINSULA,66,2,
15/07/2020,MORNINGTON PENINSULA,69,5,
16/07/2020,MORNINGTON PENINSULA,71,7,
17/07/2020,MORNINGTON PENINSULA,71,7,
18/07/2020,MORNINGTON PENINSULA,72,8,
19/07/2020,MORNINGTON PENINSULA,72,8,
20/07/2020,MORNINGTON PENINSULA,72,7,
21/07/2020,MORNINGTON PENINSULA,76,11,
22/07/2020,MORNINGTON PENINSULA,76,11,
23/07/2020,MORNINGTON PENINSULA,77,12,
24/07/2020,MORNINGTON PENINSULA,78,13,
25/07/2020,MORNINGTON PENINSULA,80,14,
26/07/2020,MORNINGTON PENINSULA,80,13,
27/07/2020,MORNINGTON PENINSULA,81,13,
28/07/2020,MORNINGTON PENINSULA,81,12,
29/07/2020,MORNINGTON PENINSULA,81,12,
30/07/2020,MORNINGTON PENINSULA,83,14,
7/05/2020,MOUNT ALEXANDER,6,0,
8/05/2020,MOUNT ALEXANDER,6,0,
9/05/2020,MOUNT ALEXANDER,6,0,
10/05/2020,MOUNT ALEXANDER,6,0,
11/05/2020,MOUNT ALEXANDER,6,0,
12/05/2020,MOUNT ALEXANDER,6,0,
13/05/2020,MOUNT ALEXANDER,6,0,
14/05/2020,MOUNT ALEXANDER,6,0,
15/05/2020,MOUNT ALEXANDER,6,0,
16/05/2020,MOUNT ALEXANDER,6,0,
17/05/2020,MOUNT ALEXANDER,6,0,
18/05/2020,MOUNT ALEXANDER,6,0,
19/05/2020,MOUNT ALEXANDER,6,0,
20/05/2020,MOUNT ALEXANDER,6,0,
21/05/2020,MOUNT ALEXANDER,6,0,
22/05/2020,MOUNT ALEXANDER,6,0,
23/05/2020,MOUNT ALEXANDER,6,0,
24/05/2020,MOUNT ALEXANDER,6,0,
25/05/2020,MOUNT ALEXANDER,6,0,
26/05/2020,MOUNT ALEXANDER,6,0,
27/05/2020,MOUNT ALEXANDER,6,0,
28/05/2020,MOUNT ALEXANDER,6,0,
29/05/2020,MOUNT ALEXANDER,6,0,
30/05/2020,MOUNT ALEXANDER,6,0,
31/05/2020,MOUNT ALEXANDER,6,0,
1/06/2020,MOUNT ALEXANDER,6,0,
2/06/2020,MOUNT ALEXANDER,6,0,
3/06/2020,MOUNT ALEXANDER,6,0,
4/06/2020,MOUNT ALEXANDER,6,0,
5/06/2020,MOUNT ALEXANDER,6,0,
6/06/2020,MOUNT ALEXANDER,6,0,
7/06/2020,MOUNT ALEXANDER,6,0,
8/06/2020,MOUNT ALEXANDER,6,0,
9/06/2020,MOUNT ALEXANDER,6,0,
10/06/2020,MOUNT ALEXANDER,6,0,
11/06/2020,MOUNT ALEXANDER,6,0,
12/06/2020,MOUNT ALEXANDER,6,0,
13/06/2020,MOUNT ALEXANDER,6,0,
14/06/2020,MOUNT ALEXANDER,6,0,
15/06/2020,MOUNT ALEXANDER,6,0,
16/06/2020,MOUNT ALEXANDER,6,0,
17/06/2020,MOUNT ALEXANDER,6,0,
18/06/2020,MOUNT ALEXANDER,6,0,
19/06/2020,MOUNT ALEXANDER,6,0,
20/06/2020,MOUNT ALEXANDER,6,0,
21/06/2020,MOUNT ALEXANDER,6,0,
22/06/2020,MOUNT ALEXANDER,6,0,
23/06/2020,MOUNT ALEXANDER,6,0,
24/06/2020,MOUNT ALEXANDER,6,0,
25/06/2020,MOUNT ALEXANDER,6,0,
26/06/2020,MOUNT ALEXANDER,6,0,
27/06/2020,MOUNT ALEXANDER,6,0,
28/06/2020,MOUNT ALEXANDER,6,0,
29/06/2020,MOUNT ALEXANDER,6,0,
30/06/2020,MOUNT ALEXANDER,6,0,
1/07/2020,MOUNT ALEXANDER,6,0,
2/07/2020,MOUNT ALEXANDER,6,0,
3/07/2020,MOUNT ALEXANDER,6,0,
4/07/2020,MOUNT ALEXANDER,6,0,
5/07/2020,MOUNT ALEXANDER,6,0,
6/07/2020,MOUNT ALEXANDER,6,0,
7/07/2020,MOUNT ALEXANDER,6,0,
8/07/2020,MOUNT ALEXANDER,6,0,
9/07/2020,MOUNT ALEXANDER,6,0,
10/07/2020,MOUNT ALEXANDER,6,0,
11/07/2020,MOUNT ALEXANDER,6,0,
12/07/2020,MOUNT ALEXANDER,6,0,
13/07/2020,MOUNT ALEXANDER,6,0,
14/07/2020,MOUNT ALEXANDER,6,0,
15/07/2020,MOUNT ALEXANDER,6,0,
16/07/2020,MOUNT ALEXANDER,6,0,
17/07/2020,MOUNT ALEXANDER,6,0,
18/07/2020,MOUNT ALEXANDER,6,0,
19/07/2020,MOUNT ALEXANDER,6,0,
20/07/2020,MOUNT ALEXANDER,6,0,
21/07/2020,MOUNT ALEXANDER,6,0,
22/07/2020,MOUNT ALEXANDER,6,0,
23/07/2020,MOUNT ALEXANDER,6,0,
24/07/2020,MOUNT ALEXANDER,7,1,
25/07/2020,MOUNT ALEXANDER,7,1,
26/07/2020,MOUNT ALEXANDER,7,1,
27/07/2020,MOUNT ALEXANDER,7,1,
28/07/2020,MOUNT ALEXANDER,7,1,
29/07/2020,MOUNT ALEXANDER,8,2,
30/07/2020,MOUNT ALEXANDER,8,2,
7/05/2020,MOYNE,1,0,
8/05/2020,MOYNE,1,0,
9/05/2020,MOYNE,1,0,
10/05/2020,MOYNE,1,0,
11/05/2020,MOYNE,1,0,
12/05/2020,MOYNE,1,0,
13/05/2020,MOYNE,1,0,
14/05/2020,MOYNE,1,0,
15/05/2020,MOYNE,1,0,
16/05/2020,MOYNE,1,0,
17/05/2020,MOYNE,1,0,
18/05/2020,MOYNE,1,0,
19/05/2020,MOYNE,1,0,
20/05/2020,MOYNE,1,0,
21/05/2020,MOYNE,1,0,
22/05/2020,MOYNE,1,0,
23/05/2020,MOYNE,1,0,
24/05/2020,MOYNE,1,0,
25/05/2020,MOYNE,1,0,
26/05/2020,MOYNE,1,0,
27/05/2020,MOYNE,1,0,
28/05/2020,MOYNE,1,0,
29/05/2020,MOYNE,1,0,
30/05/2020,MOYNE,1,0,
31/05/2020,MOYNE,1,0,
1/06/2020,MOYNE,1,0,
2/06/2020,MOYNE,1,0,
3/06/2020,MOYNE,1,0,
4/06/2020,MOYNE,1,0,
5/06/2020,MOYNE,1,0,
6/06/2020,MOYNE,1,0,
7/06/2020,MOYNE,1,0,
8/06/2020,MOYNE,1,0,
9/06/2020,MOYNE,1,0,
10/06/2020,MOYNE,1,0,
11/06/2020,MOYNE,1,0,
12/06/2020,MOYNE,1,0,
13/06/2020,MOYNE,1,0,
14/06/2020,MOYNE,1,0,
15/06/2020,MOYNE,1,0,
16/06/2020,MOYNE,1,0,
17/06/2020,MOYNE,1,0,
18/06/2020,MOYNE,1,0,
19/06/2020,MOYNE,1,0,
20/06/2020,MOYNE,1,0,
21/06/2020,MOYNE,1,0,
22/06/2020,MOYNE,1,0,
23/06/2020,MOYNE,1,0,
24/06/2020,MOYNE,1,0,
25/06/2020,MOYNE,1,0,
26/06/2020,MOYNE,1,0,
27/06/2020,MOYNE,1,0,
28/06/2020,MOYNE,1,0,
29/06/2020,MOYNE,1,0,
30/06/2020,MOYNE,1,0,
1/07/2020,MOYNE,1,0,
2/07/2020,MOYNE,1,0,
3/07/2020,MOYNE,1,0,
4/07/2020,MOYNE,1,0,
5/07/2020,MOYNE,1,0,
6/07/2020,MOYNE,1,0,
7/07/2020,MOYNE,1,0,
8/07/2020,MOYNE,1,0,
9/07/2020,MOYNE,1,0,
10/07/2020,MOYNE,1,0,
11/07/2020,MOYNE,1,0,
12/07/2020,MOYNE,1,0,
13/07/2020,MOYNE,1,0,
14/07/2020,MOYNE,1,0,
15/07/2020,MOYNE,1,0,
16/07/2020,MOYNE,1,0,
17/07/2020,MOYNE,1,0,
18/07/2020,MOYNE,1,0,
19/07/2020,MOYNE,1,0,
20/07/2020,MOYNE,1,0,
21/07/2020,MOYNE,1,0,
22/07/2020,MOYNE,1,0,
23/07/2020,MOYNE,1,0,
24/07/2020,MOYNE,1,0,
25/07/2020,MOYNE,1,0,
26/07/2020,MOYNE,1,0,
27/07/2020,MOYNE,1,0,
28/07/2020,MOYNE,1,0,
29/07/2020,MOYNE,1,0,
30/07/2020,MOYNE,1,0,
7/05/2020,MURRINDINDI,1,0,
8/05/2020,MURRINDINDI,1,0,
9/05/2020,MURRINDINDI,1,0,
10/05/2020,MURRINDINDI,1,0,
11/05/2020,MURRINDINDI,1,0,
12/05/2020,MURRINDINDI,1,0,
13/05/2020,MURRINDINDI,1,0,
14/05/2020,MURRINDINDI,1,0,
15/05/2020,MURRINDINDI,1,0,
16/05/2020,MURRINDINDI,2,1,
17/05/2020,MURRINDINDI,2,1,
18/05/2020,MURRINDINDI,2,1,
19/05/2020,MURRINDINDI,2,1,
20/05/2020,MURRINDINDI,2,1,
21/05/2020,MURRINDINDI,2,0,
22/05/2020,MURRINDINDI,2,0,
23/05/2020,MURRINDINDI,2,0,
24/05/2020,MURRINDINDI,2,0,
25/05/2020,MURRINDINDI,2,0,
26/05/2020,MURRINDINDI,2,0,
27/05/2020,MURRINDINDI,2,0,
28/05/2020,MURRINDINDI,2,0,
29/05/2020,MURRINDINDI,2,0,
30/05/2020,MURRINDINDI,2,0,
31/05/2020,MURRINDINDI,2,0,
1/06/2020,MURRINDINDI,2,0,
2/06/2020,MURRINDINDI,2,0,
3/06/2020,MURRINDINDI,2,0,
4/06/2020,MURRINDINDI,2,0,
5/06/2020,MURRINDINDI,2,0,
6/06/2020,MURRINDINDI,2,0,
7/06/2020,MURRINDINDI,2,0,
8/06/2020,MURRINDINDI,2,0,
9/06/2020,MURRINDINDI,2,0,
10/06/2020,MURRINDINDI,2,0,
11/06/2020,MURRINDINDI,2,0,
12/06/2020,MURRINDINDI,2,0,
13/06/2020,MURRINDINDI,2,0,
14/06/2020,MURRINDINDI,2,0,
15/06/2020,MURRINDINDI,2,0,
16/06/2020,MURRINDINDI,2,0,
17/06/2020,MURRINDINDI,2,0,
18/06/2020,MURRINDINDI,2,0,
19/06/2020,MURRINDINDI,2,0,
20/06/2020,MURRINDINDI,2,0,
21/06/2020,MURRINDINDI,2,0,
22/06/2020,MURRINDINDI,2,0,
23/06/2020,MURRINDINDI,2,0,
24/06/2020,MURRINDINDI,2,0,
25/06/2020,MURRINDINDI,2,0,
26/06/2020,MURRINDINDI,2,0,
27/06/2020,MURRINDINDI,2,0,
28/06/2020,MURRINDINDI,2,0,
29/06/2020,MURRINDINDI,2,0,
30/06/2020,MURRINDINDI,2,0,
1/07/2020,MURRINDINDI,2,0,
2/07/2020,MURRINDINDI,2,0,
3/07/2020,MURRINDINDI,2,0,
4/07/2020,MURRINDINDI,2,0,
5/07/2020,MURRINDINDI,2,0,
6/07/2020,MURRINDINDI,2,0,
7/07/2020,MURRINDINDI,2,0,
8/07/2020,MURRINDINDI,2,0,
9/07/2020,MURRINDINDI,2,0,
10/07/2020,MURRINDINDI,2,0,
11/07/2020,MURRINDINDI,2,0,
12/07/2020,MURRINDINDI,2,0,
13/07/2020,MURRINDINDI,2,0,
14/07/2020,MURRINDINDI,2,0,
15/07/2020,MURRINDINDI,2,0,
16/07/2020,MURRINDINDI,2,0,
17/07/2020,MURRINDINDI,2,0,
18/07/2020,MURRINDINDI,2,0,
19/07/2020,MURRINDINDI,2,0,
20/07/2020,MURRINDINDI,2,0,
21/07/2020,MURRINDINDI,2,0,
22/07/2020,MURRINDINDI,2,0,
23/07/2020,MURRINDINDI,2,0,
24/07/2020,MURRINDINDI,2,0,
25/07/2020,MURRINDINDI,2,0,
26/07/2020,MURRINDINDI,2,0,
27/07/2020,MURRINDINDI,2,0,
28/07/2020,MURRINDINDI,2,0,
29/07/2020,MURRINDINDI,2,0,
30/07/2020,MURRINDINDI,3,1,
7/05/2020,NILLUMBIK,25,3,
8/05/2020,NILLUMBIK,25,3,
9/05/2020,NILLUMBIK,25,3,
10/05/2020,NILLUMBIK,25,3,
11/05/2020,NILLUMBIK,25,2,
12/05/2020,NILLUMBIK,25,1,
13/05/2020,NILLUMBIK,25,1,
14/05/2020,NILLUMBIK,25,1,
15/05/2020,NILLUMBIK,25,1,
16/05/2020,NILLUMBIK,25,1,
17/05/2020,NILLUMBIK,25,1,
18/05/2020,NILLUMBIK,25,0,
19/05/2020,NILLUMBIK,25,0,
20/05/2020,NILLUMBIK,25,0,
21/05/2020,NILLUMBIK,24,0,
22/05/2020,NILLUMBIK,24,0,
23/05/2020,NILLUMBIK,24,0,
24/05/2020,NILLUMBIK,24,0,
25/05/2020,NILLUMBIK,24,0,
26/05/2020,NILLUMBIK,25,1,
27/05/2020,NILLUMBIK,25,1,
28/05/2020,NILLUMBIK,25,1,
29/05/2020,NILLUMBIK,25,1,
30/05/2020,NILLUMBIK,25,1,
31/05/2020,NILLUMBIK,25,1,
1/06/2020,NILLUMBIK,25,1,
2/06/2020,NILLUMBIK,25,1,
3/06/2020,NILLUMBIK,25,1,
4/06/2020,NILLUMBIK,25,1,
5/06/2020,NILLUMBIK,25,1,
6/06/2020,NILLUMBIK,25,1,
7/06/2020,NILLUMBIK,25,0,
8/06/2020,NILLUMBIK,25,0,
9/06/2020,NILLUMBIK,25,0,
10/06/2020,NILLUMBIK,25,0,
11/06/2020,NILLUMBIK,25,0,
12/06/2020,NILLUMBIK,25,0,
13/06/2020,NILLUMBIK,26,1,
14/06/2020,NILLUMBIK,26,1,
15/06/2020,NILLUMBIK,26,1,
16/06/2020,NILLUMBIK,26,1,
17/06/2020,NILLUMBIK,26,1,
18/06/2020,NILLUMBIK,26,1,
19/06/2020,NILLUMBIK,26,1,
20/06/2020,NILLUMBIK,26,1,
21/06/2020,NILLUMBIK,26,1,
22/06/2020,NILLUMBIK,26,0,
23/06/2020,NILLUMBIK,26,0,
24/06/2020,NILLUMBIK,27,1,
25/06/2020,NILLUMBIK,27,1,
26/06/2020,NILLUMBIK,27,1,
27/06/2020,NILLUMBIK,27,1,
28/06/2020,NILLUMBIK,27,1,
29/06/2020,NILLUMBIK,27,1,
30/06/2020,NILLUMBIK,27,1,
1/07/2020,NILLUMBIK,28,1,
2/07/2020,NILLUMBIK,28,1,
3/07/2020,NILLUMBIK,28,1,
4/07/2020,NILLUMBIK,28,1,
5/07/2020,NILLUMBIK,28,1,
6/07/2020,NILLUMBIK,28,1,
7/07/2020,NILLUMBIK,28,1,
8/07/2020,NILLUMBIK,28,1,
9/07/2020,NILLUMBIK,28,1,
10/07/2020,NILLUMBIK,28,1,
11/07/2020,NILLUMBIK,29,2,
12/07/2020,NILLUMBIK,30,3,
13/07/2020,NILLUMBIK,31,4,
14/07/2020,NILLUMBIK,35,8,
15/07/2020,NILLUMBIK,37,10,
16/07/2020,NILLUMBIK,40,13,
17/07/2020,NILLUMBIK,39,11,
18/07/2020,NILLUMBIK,38,10,
19/07/2020,NILLUMBIK,40,10,
20/07/2020,NILLUMBIK,41,11,
21/07/2020,NILLUMBIK,41,11,
22/07/2020,NILLUMBIK,51,21,
23/07/2020,NILLUMBIK,52,22,
24/07/2020,NILLUMBIK,53,22,
25/07/2020,NILLUMBIK,55,24,
26/07/2020,NILLUMBIK,65,34,
27/07/2020,NILLUMBIK,70,38,
28/07/2020,NILLUMBIK,73,40,
29/07/2020,NILLUMBIK,72,39,
30/07/2020,NILLUMBIK,74,41,
7/05/2020,NORTHERN GRAMPIANS,3,0,
8/05/2020,NORTHERN GRAMPIANS,3,0,
9/05/2020,NORTHERN GRAMPIANS,3,0,
10/05/2020,NORTHERN GRAMPIANS,3,0,
11/05/2020,NORTHERN GRAMPIANS,3,0,
12/05/2020,NORTHERN GRAMPIANS,3,0,
13/05/2020,NORTHERN GRAMPIANS,3,0,
14/05/2020,NORTHERN GRAMPIANS,3,0,
15/05/2020,NORTHERN GRAMPIANS,3,0,
16/05/2020,NORTHERN GRAMPIANS,3,0,
17/05/2020,NORTHERN GRAMPIANS,3,0,
18/05/2020,NORTHERN GRAMPIANS,3,0,
19/05/2020,NORTHERN GRAMPIANS,3,0,
20/05/2020,NORTHERN GRAMPIANS,3,0,
21/05/2020,NORTHERN GRAMPIANS,3,0,
22/05/2020,NORTHERN GRAMPIANS,3,0,
23/05/2020,NORTHERN GRAMPIANS,3,0,
